genre,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
pop,-161.62132,85.57526,53.263668,32.207474,27.18201,11.316002,7.8897896,8.760385,1.2601905,13.195228,0.0655038,4.827264,3.107736
pop,-135.34387,107.812935,-13.434144,19.037148,8.81838,12.483625,1.0202106,11.321146,2.5564575,1.2326732,-6.3871174,5.866214,2.8857546
pop,-45.799076,65.26662,12.929744,14.511338,7.0173607,4.410114,6.6034317,3.2921524,7.7337317,4.0534663,3.6582375,2.6003695,4.0506835
pop,-97.05398,51.834522,18.751598,20.48732,5.6106114,3.575838,5.5739875,0.74090767,7.338095,1.6581378,-2.6979017,-0.44195834,-1.0840604
pop,-53.10433,78.31421,2.261835,18.830137,3.8708808,2.5123835,-3.8090515,6.80699,-0.8187624,8.751581,-4.80215,-2.151533,1.2934911
pop,-48.96048,62.627907,34.227123,12.322167,16.563198,8.6150255,8.76582,5.259592,6.7995486,9.060048,-4.08107,-0.7451283,-0.3800391
pop,-25.120619,70.808525,2.9293947,7.533097,1.4523046,2.8564467,1.914424,-6.8212695,0.29936564,-1.9430238,-6.645998,-0.24678151,-0.75799644
pop,13.437182,58.23463,-2.180756,5.0175624,8.057978,-0.49256966,4.0949907,2.2513356,4.302015,3.597891,-0.49684006,2.419866,1.8900307
pop,-23.21333,53.82879,-0.67234534,14.730805,4.8800464,6.7325773,4.8463497,4.953851,4.270914,3.113792,2.547736,2.9871147,4.6368046
pop,-45.730503,65.273964,12.928245,14.523945,7.032851,4.3946295,6.6237683,3.2991152,7.7277794,4.0600505,3.6625175,2.602134,4.0489707
pop,-44.29027,51.353466,24.983469,12.159331,10.8779,7.6190543,8.214766,-0.76355875,5.949929,4.7551455,-2.5091753,1.3244871,-1.9542974
pop,-40.904087,61.539993,9.868572,10.098781,8.45437,5.3719335,8.382931,3.5187213,8.25046,5.878693,-0.0978314,-0.5606232,0.55596256
pop,-106.827194,81.033424,47.809032,13.651416,13.011486,6.87809,7.5865817,-2.6358705,-2.5064447,1.8714427,-5.1371155,-2.7479079,-3.6657841
pop,-73.37298,97.49158,16.85425,-0.59438705,7.1818285,4.867855,0.757125,-5.5480394,0.9984068,4.9286504,-5.8325953,-4.9275804,-0.031149833
pop,-75.35941,83.35071,10.695162,14.4605,14.239104,7.397377,5.2808986,-0.3932319,5.72108,3.3658254,-2.5226784,-4.2161746,-1.8445053
pop,-45.62334,74.72908,15.965053,14.792886,8.999276,8.206914,5.6837645,5.250796,5.3961926,2.4387598,0.77768695,1.1752402,-2.3549676
pop,-40.52333,73.49026,22.620024,12.349805,14.86184,8.942539,5.3013206,9.018853,2.0854676,4.299257,-3.1375759,1.8477219,2.035557
pop,-18.16849,72.28313,-4.8913684,-0.37640285,1.6872772,-0.92444575,-1.3286743,-0.3421871,0.6516297,-0.18650626,-1.2240083,-1.051329,2.5230043
pop,-18.84539,71.32566,-3.766896,-1.4087265,0.70546293,-1.0589548,-1.0548252,-0.24742085,0.6257232,0.4270432,-1.5037423,-1.0761551,2.4198706
pop,-113.163,41.597984,21.517519,11.098094,17.437098,0.6096571,3.0298927,0.08525049,3.4522662,0.2873941,0.61870235,1.2615824,2.8980768
pop,-68.98024,73.7614,-12.468053,9.550569,-0.0406108,12.724537,3.1635811,-0.07432033,2.5329216,2.8792171,-1.6728503,-3.015692,1.6231787
pop,-59.553257,77.30153,26.371853,3.1852462,6.7586684,-0.05026795,-0.61978555,-0.67965966,4.141291,-0.44345024,-4.5369034,-3.5553582,-2.1957288
pop,24.324636,68.961525,-4.2270355,-1.0471317,5.240408,2.9899147,4.3333716,4.280864,6.4307766,3.6318948,0.11112172,-0.010404724,2.0621688
pop,-44.171143,76.18005,22.90793,16.79628,22.996109,3.2776115,6.9057794,0.09506851,6.495517,6.5422907,0.8548563,2.7227676,4.5149565
pop,4.7703776,64.47058,-2.4510317,10.431801,3.2528353,7.8335495,3.1029253,1.4057888,6.74539,4.8804116,3.2767143,1.7484332,3.332859
pop,-15.75989,59.259125,-1.6016735,12.55983,8.738309,3.9566615,2.043591,4.224169,4.9797945,2.8969736,2.3294628,1.9885528,1.7153721
pop,-19.463871,51.93026,36.98562,13.087389,14.581278,3.2041857,15.301873,-0.78220415,7.2343645,10.400962,-0.37910375,6.2263556,-1.1840758
pop,-76.910484,113.30772,-6.22412,19.930395,15.107155,-3.2840233,4.7830315,1.0138454,2.2947924,-0.014044813,-3.7734733,4.239927,2.3016148
pop,-204.71895,101.62684,26.381647,9.190345,10.471229,5.1170764,-9.461806,9.306169,-12.484944,-2.4797275,6.2220006,-9.4853945,-2.5450127
pop,-37.086514,68.898674,10.490169,23.945831,15.357448,3.5560462,11.680305,2.9196262,2.5507565,4.7550306,-1.5914156,2.5622606,-1.0137556
pop,-50.853703,68.05084,12.076206,36.321774,8.664504,19.5016,10.7166815,12.310909,1.6588451,10.158866,4.8325033,1.6959492,2.7262328
pop,-47.975613,54.154396,-3.9600956,21.49444,13.905075,5.9985585,13.758749,1.0650278,6.7291703,6.2205725,1.6177514,0.45703465,2.4155867
pop,-71.62304,81.1083,16.360794,8.947616,13.826506,-0.75399697,12.51142,-0.6541831,3.0359156,3.063342,-3.2248902,-1.3291911,-0.6551508
pop,-72.144135,81.281204,16.711231,8.694823,14.176612,-1.0479516,12.842173,-0.52597404,3.142532,3.158665,-3.4713526,-1.1356595,-0.68155915
pop,-45.02928,69.7547,11.873838,8.160096,12.596263,7.7551703,11.303386,0.2508941,9.6581545,2.8055394,3.8566477,-0.84454066,2.09968
pop,-52.642086,47.784134,13.462859,2.220573,13.260102,9.145648,14.452528,0.8663765,9.462137,6.998185,-0.6944442,1.734682,8.505543
pop,-170.91998,105.89472,31.076893,22.2533,12.815128,-5.1583705,11.237187,-2.101558,-0.15285507,5.0800486,-11.545419,-3.6124885,1.3871292
pop,-78.1564,65.98365,24.558344,25.632708,13.826037,3.599383,16.210995,0.5761337,3.3100328,4.1550455,2.710868,3.645202,1.3963099
pop,-14.19234,44.35686,12.703167,10.150148,11.26891,3.9660032,12.500947,-2.1676478,10.718737,2.2982574,5.047687,-0.865944,3.802936
pop,-39.893642,35.581356,8.926843,15.078342,15.204771,10.564198,21.816221,10.004617,13.969252,16.55245,1.4722148,3.263471,0.066572785
pop,-145.93051,62.57327,-23.071829,-18.756536,-14.746655,-28.40494,3.1406605,-24.918982,-13.635363,-4.6096063,-24.374552,-15.802279,-17.45696
pop,-46.88898,55.891518,26.080194,16.541317,7.097385,-3.3452632,9.254672,-0.8496663,8.30775,7.1216865,-0.5432525,1.7571969,-1.830214
pop,-56.15306,36.4485,11.9794,-6.415675,3.7821662,5.2883554,3.3959649,4.2619233,7.989974,5.857593,1.5882744,4.8537254,0.49577478
pop,-80.39707,35.971542,20.43451,26.347641,17.400066,4.578968,13.495072,3.6207123,7.3269696,5.481911,3.9622955,5.3203077,3.5403306
pop,-39.63845,33.950104,9.583241,16.655977,14.907743,11.196752,21.489483,9.8847685,14.73506,15.624816,2.0449588,2.5801914,0.36708733
pop,-87.756744,64.35611,-12.972931,16.032888,0.49571225,0.4093679,4.4360785,-2.724951,-0.31445333,-0.049785286,-5.933358,-4.269221,-3.506904
pop,-77.92487,32.37364,20.107264,27.610147,16.27146,5.323757,13.487586,3.502206,7.344571,5.269122,4.0074425,5.2748632,3.7537496
pop,-46.88898,55.891518,26.080194,16.541317,7.097385,-3.3452632,9.254672,-0.8496663,8.30775,7.1216865,-0.5432525,1.7571969,-1.830214
pop,-65.17128,65.454155,4.11138,32.74291,16.913876,-5.8198285,14.964588,-0.23903236,9.035487,8.4366865,-6.577896,-4.4804807,-2.6323748
pop,-6.970078,68.913506,3.7833157,28.208189,2.2899938,13.620598,1.0365927,5.998481,2.752038,15.027528,-8.769488,0.7971256,-7.2107625
pop,-125.979675,117.34161,-0.06749969,10.210602,4.4887323,2.178098,-3.6399233,3.3827174,1.7389079,4.5570374,0.84083223,2.4257443,-3.111211
pop,-88.39745,34.34531,-11.279144,2.1954024,-4.848073,-6.1465397,0.32279658,2.4406164,-8.163182,5.6395426,-9.395805,-7.3565564,-3.950928
pop,-111.60004,85.56209,3.5251436,16.362411,2.20312,5.9770145,-5.0359426,-3.9642663,-0.10538284,1.5665889,-5.7904086,-5.0873823,-0.2128253
pop,-63.56813,79.03119,42.745155,16.09252,15.271024,10.789156,13.308312,3.6865609,4.9269943,10.664271,-0.016068343,3.4758782,3.4151354
pop,-52.5842,37.492367,14.0829,18.178389,16.777842,5.952137,6.4206614,2.6906488,-0.4442707,3.2166364,-3.9433198,1.6200885,0.3167597
pop,-29.299528,53.877113,-1.700412,15.48996,1.0905542,0.53732526,4.8971496,-3.2253232,-1.6960158,2.227417,-7.136839,-5.9993052,-2.9869275
pop,-30.302332,88.46916,-6.565683,32.79242,8.502236,8.387787,2.0520327,6.863294,3.578138,2.7206445,1.2915944,3.2918956,1.5701153
pop,-91.861565,56.67706,13.78416,15.054892,0.9043137,-4.078767,-0.23014729,0.56696546,-4.5866685,-2.6130123,-2.7646897,-3.1039546,1.7949009
pop,-52.5842,37.492367,14.0829,18.178389,16.777842,5.952137,6.4206614,2.6906488,-0.4442707,3.2166364,-3.9433198,1.6200885,0.3167597
pop,9.566639,88.86886,-20.312077,5.110698,-2.9176505,-0.17563917,0.33215392,1.6097705,-2.2632651,-0.95023286,-6.214681,-2.9705687,-1.8106345
pop,-8.573006,54.295788,20.964115,13.100406,9.715856,6.0221763,10.730787,6.106817,0.69694126,5.003989,-3.447254,0.8748061,-1.9368967
pop,-93.60379,59.69202,32.112217,13.114083,13.279964,-6.8682313,2.3307683,-7.890427,2.2889936,4.4886527,-4.0437446,2.673201,-3.0848534
pop,-68.860146,40.489044,25.370588,35.75651,13.383733,2.8279083,12.753467,4.4852962,3.351615,10.027184,-2.3804996,2.991067,-1.7973542
pop,-38.28165,47.84698,20.056112,23.82138,19.781307,13.649931,14.685269,4.5588145,7.7040772,8.944439,5.4234066,1.1563925,1.087511
pop,-34.210648,40.406387,17.489128,13.413984,13.248571,7.451953,18.189602,2.7271252,4.349294,5.8229604,-1.1435417,3.1195772,2.4273858
pop,-42.77917,62.83609,4.7744255,24.058712,9.644877,-1.8775445,9.271585,-2.9615216,3.1853056,5.93049,-4.7646003,3.0226665,-1.2427323
pop,-273.31802,103.152855,8.712922,31.704935,12.510407,3.4897332,3.933359,-0.15388507,-3.9061587,3.2333572,-6.3654838,-1.5428927,-3.2172756
pop,-44.98689,69.775894,11.840672,8.117906,12.628617,7.8121014,11.339221,0.18483144,9.635791,2.8409944,3.853339,-0.8417094,2.1321976
pop,-137.74448,100.25638,14.398747,15.412896,2.327178,-1.0672592,-2.105049,-1.6893665,-5.314716,-1.7828498,1.7410489,-6.1848674,-3.032749
pop,-62.048706,64.204506,29.86741,23.252483,16.257404,7.4441085,8.867356,6.4148307,7.411366,3.0190263,1.4687113,2.979093,1.8576169
pop,-104.46266,86.86334,28.752209,26.619091,8.907512,5.6653743,7.7535825,0.4625298,6.6260905,6.566947,0.37621805,2.1416807,-0.022565117
pop,-112.48632,59.74963,14.487183,19.165525,15.12468,-3.2217548,6.0984907,-6.6846037,1.4646183,-1.1716869,-1.2355337,-0.76785064,1.8864989
pop,-81.73381,78.610695,-17.252422,24.50192,8.414266,2.150656,5.5259156,1.9490924,8.798312,-0.12679602,0.49805012,4.6413984,2.3908505
pop,-50.462902,56.434635,12.568678,11.273363,-2.7383475,1.3627746,4.54315,-0.95957243,2.2985399,2.747623,-1.9773546,2.5896602,-4.0241513
pop,-47.046474,55.77844,27.639791,19.186356,15.182663,3.178056,5.622395,1.6052535,4.1364326,1.6200367,-1.5827997,-3.0032368,-7.630845
pop,-42.878845,54.879192,17.034237,19.789734,6.8593764,2.7694361,11.8246565,1.2087955,7.942111,1.1286347,-4.0773544,0.12817997,-4.238941
pop,-47.762146,55.56731,19.230349,24.48204,4.050312,1.5448122,6.95316,-1.0432366,3.0896835,1.7900028,-3.0425475,1.9349972,-4.6770983
pop,-44.74116,55.061535,27.15506,19.494202,14.6937475,3.204387,5.5031357,1.4257252,4.4955463,1.3721119,-1.6586044,-3.534179,-7.919715
pop,-8.454617,42.056644,8.262312,17.968647,14.042866,7.3565307,5.724671,-1.8928553,4.611337,2.078214,-1.0689781,-0.65995014,-2.4383576
pop,-26.023748,60.9253,6.0020447,17.740946,5.115728,10.427114,2.4726002,4.9311967,8.1304,3.859981,-0.17782749,7.2514496,4.965224
pop,-20.244305,57.762615,16.79944,18.260643,8.965957,14.902181,2.6743505,3.7542834,1.1086355,1.8431586,-5.9786644,-3.603495,-3.6503112
pop,-42.241444,82.16851,-2.2273612,19.91206,13.8555565,0.85311663,7.9228992,-0.71227854,6.8727417,-1.9014206,-4.6892295,-3.169999,-2.9372368
pop,-36.638824,73.07811,39.135193,20.312122,12.493178,2.1483603,11.728564,-2.4226382,6.638518,3.1705885,-5.384551,-3.1425967,-5.7730885
pop,-59.051575,61.004276,27.743502,23.84954,12.297715,7.377119,12.317067,7.1399264,13.406534,2.4973202,-1.9689045,-2.4171176,-4.516287
pop,-125.51832,51.23162,38.500435,14.496834,16.24374,4.6439257,12.31821,1.1781602,1.729141,9.767175,-2.822853,2.080858,0.85810906
pop,-26.940434,46.743637,8.683473,8.586894,6.084411,12.43607,6.9747324,2.499159,1.1518143,7.257162,-3.1354442,1.2637734,3.8410106
pop,-119.3696,85.97376,33.870014,9.980802,17.702011,0.5173516,9.578705,-5.3154035,4.174863,8.122891,-7.98327,1.5733023,-2.9313235
reggae,-159.48033,104.85739,-10.333498,34.647846,-4.978135,26.803732,-21.9402,23.42468,-14.025368,19.575533,-8.296037,9.729553,-10.074868
reggae,-190.9372,127.41596,-3.7882683,26.704464,-12.820788,23.92412,-8.222865,9.962505,-12.229613,13.450587,-7.066006,1.6455317,-14.52819
reggae,-189.09105,110.86749,2.982771,48.36251,-6.4262414,20.728699,-12.56162,15.884039,-13.630973,9.418686,-8.044496,8.090904,-10.641823
reggae,-201.19154,104.14675,-15.439406,30.81282,14.260963,31.42331,-7.8610983,17.967077,-4.053848,16.94223,-11.208057,12.122964,-5.2820725
reggae,-175.57849,104.87788,-15.688772,27.520798,-8.110774,24.028858,-10.312879,18.851536,-8.380903,11.850701,-7.579116,12.561645,-6.039826
reggae,-176.76518,116.84068,-21.308065,38.76341,-5.4505615,26.620836,-8.181732,15.778047,-10.484447,11.044603,-10.051371,9.914849,-3.2497032
reggae,-207.39706,134.70505,-9.093171,38.44704,6.303592,22.595772,-8.299389,16.295506,-8.471838,4.140335,-4.3538995,6.340493,-6.9138722
reggae,-192.26941,116.4957,-10.950728,29.891136,-0.659651,21.443462,-11.864701,18.65121,-13.07924,14.465653,-7.3812265,4.820051,-2.81011
reggae,-194.54175,118.60043,-6.408212,40.801094,-3.293511,25.461584,-9.303606,11.395714,-6.1569276,15.344735,-5.1625943,5.759956,-6.2791595
reggae,-232.50473,131.2295,2.646977,18.397951,11.315558,22.92844,-10.467937,16.771238,-15.256651,15.530609,-8.389645,8.022549,-3.7816064
reggae,-233.64264,87.52444,-22.214462,52.048756,-8.57561,24.966372,-18.236244,1.8883263,-9.132006,-0.22732466,-17.069843,-3.03113,-9.793288
reggae,-198.73212,102.408325,-9.99693,30.804916,-3.2927678,20.279371,-5.631608,28.096033,-11.504986,18.203848,-7.3605947,12.280453,-4.362417
reggae,-191.19943,96.34123,-17.658962,24.837395,-0.889669,26.334473,-12.93426,19.635569,-9.790512,16.973425,-8.587678,11.422936,-8.20238
reggae,-206.51552,122.598175,-0.57659143,29.354094,10.233527,28.23236,-9.929435,13.371487,-8.455472,11.285515,-7.2900777,7.07311,-10.346017
reggae,-209.5813,105.26066,2.5705214,34.898067,15.326888,25.199398,-6.0632267,18.243076,-5.0739202,8.950726,-1.0186211,8.250103,-4.0277166
reggae,-157.81721,109.850296,8.465338,41.79409,5.1190033,25.75197,-12.951751,22.064224,-15.503763,14.367299,-11.917588,11.595214,-10.627039
reggae,-76.086586,101.112076,-11.623927,46.250248,-11.212149,31.397367,-9.473126,22.47439,-16.812243,15.9744,-9.512784,11.821731,-7.8461685
reggae,-154.80096,110.02115,-18.445381,36.652042,0.52338856,31.578094,-10.432264,18.818375,-7.174978,13.1448,-5.248939,8.900309,-6.7106643
reggae,-170.86713,107.73833,-1.7606568,46.446262,-0.19452216,24.937527,-10.676092,18.083887,-10.790389,11.160344,-7.2552204,6.207866,-6.4697704
reggae,-184.58188,106.214096,4.000761,38.708908,8.411526,30.451197,-3.3438368,20.298872,-1.5424038,15.916831,-6.5128145,13.191903,-1.7114568
reggae,-177.70435,113.62593,2.3215327,35.830685,1.5977821,34.69096,-8.738595,16.286312,-9.326431,14.186765,-2.0729208,13.133845,-7.250175
reggae,-88.075615,109.439316,-25.164967,40.39529,-8.778365,24.714594,-11.52563,18.510263,-8.291809,17.030918,-8.433278,9.799046,-12.903516
reggae,-91.45286,98.79366,-23.196144,46.873005,-6.8470945,29.29433,-9.957947,25.666126,-10.203301,19.623264,-8.207199,13.411509,-6.4940577
reggae,-161.77791,78.69161,-19.243172,55.110035,13.188936,30.961428,-7.0107627,24.295376,-12.827424,21.51842,-13.527458,12.775019,-7.452332
reggae,-169.15335,110.46,-8.5762,43.884247,0.27496952,26.637417,-14.368152,13.034431,-11.149249,8.130109,-7.6929665,10.910651,-8.175924
reggae,-177.28357,110.989265,-15.664685,36.767456,0.053477183,24.45962,-3.7588267,18.421553,-3.356894,13.789159,-2.0924282,8.603011,-5.942914
reggae,-171.62009,99.35643,-8.280707,49.61246,1.0821393,31.125254,-7.139069,15.894791,-1.3649511,12.743275,-5.194913,11.808011,-5.326039
reggae,-177.52109,89.96064,4.589545,40.16102,0.16618745,23.184372,-9.906549,12.780389,-7.3078594,18.747253,-5.7444153,6.1223145,-9.91866
reggae,-256.234,104.23237,-7.26949,56.268616,11.037997,27.324654,5.8307714,17.782099,-1.2737304,14.674843,-3.46669,10.861863,-2.4603555
reggae,-202.04497,111.10007,8.90288,51.81522,1.3010833,30.039167,-4.5082717,22.444958,-7.1422415,11.495427,-4.753539,10.595638,-2.6359422
reggae,-239.29297,98.96103,19.215807,50.77966,2.835385,32.239788,-1.4994824,16.72849,-7.4477005,16.716438,1.506221,16.05479,2.8095534
reggae,-226.43794,103.31865,0.117670305,43.954052,10.618828,35.184147,8.423489,21.13107,-3.307475,15.531953,-3.0139623,11.09414,1.77735
reggae,-243.82346,123.33697,-15.560958,38.889877,6.496988,25.51104,3.0384357,17.18275,-0.21878791,8.984406,-2.4903076,6.765832,-3.4475503
reggae,-249.37834,111.5012,11.242059,41.338905,-2.8823273,34.554188,0.4282835,22.32778,-9.970537,10.225955,-2.7978456,8.755896,-1.4459751
reggae,-238.91705,132.3233,-0.10172224,41.223972,2.4205303,19.089252,7.9586987,19.93688,-0.6286661,11.0968075,-1.7136848,9.941104,3.0233514
reggae,-223.38548,114.23247,-4.4119925,40.19879,-5.0810466,24.666904,0.7201275,17.04557,-2.362455,11.148087,-3.0845995,6.123611,-5.6872363
reggae,-236.64937,91.68958,1.8816684,45.468155,1.2822022,32.26184,9.05218,19.610588,-5.054306,10.958242,-4.0026364,7.531213,-0.33062655
reggae,-242.43837,98.31112,-3.823008,46.033684,3.267762,29.203756,8.860404,26.992907,4.7140493,13.135102,-0.64974314,12.060079,3.0021527
reggae,-239.98526,108.75726,-8.204986,32.188335,-8.809303,18.63971,-4.6758165,15.522415,-3.7181525,14.518621,-4.797607,6.4072766,-2.9404187
reggae,-300.45297,99.252045,53.02273,43.22858,18.889395,24.840748,-7.94895,22.167065,1.7830725,24.789507,8.392867,20.708576,2.8050349
reggae,-296.14597,93.16974,-31.418373,29.494478,-18.943125,1.9469982,-19.490215,-6.23907,-24.016157,-7.1000195,-14.198104,3.2807307,-10.582574
reggae,-177.4196,89.655815,9.641184,65.465866,-0.99790895,15.532966,8.030997,16.351896,0.27241868,2.6379747,2.8926408,0.6466756,2.5855827
reggae,-174.87035,79.32584,-24.305243,17.970098,24.484268,15.731203,7.4711018,4.228036,3.9252238,4.8089337,2.7649367,1.7253922,-2.3426092
reggae,-164.63869,142.70457,-41.48605,41.21754,16.174034,-5.580434,7.6316433,5.61357,0.7995733,-10.474629,-2.3371587,-0.49053875,-3.068359
reggae,-104.17264,83.90962,18.852966,28.91025,10.622362,9.324545,9.320574,6.528051,3.003524,2.485452,2.798024,-0.19782674,3.1041365
reggae,-120.34942,16.420616,25.026825,37.238605,9.279794,13.024575,3.2330549,5.978342,4.086191,1.715049,1.9000334,2.6751618,2.0213578
reggae,-169.06036,79.51624,15.222343,42.739277,7.678777,17.028755,-5.9828863,0.5391212,0.05804505,-0.95936865,0.8281725,-1.5911511,-2.8918555
reggae,-140.33403,69.64921,-9.96776,52.151146,3.252592,4.558453,-3.4963846,2.9177582,-6.5630164,-2.6553156,-1.734528,-6.9452734,-5.833263
reggae,-123.69994,66.21,8.186225,49.73067,8.53451,25.871931,-5.3876905,12.882779,-2.5431159,6.808867,-3.566336,7.6386366,-2.051774
reggae,-121.542076,89.58558,23.789015,32.782005,8.866974,-2.6041193,6.634385,1.7822745,-2.9385774,-3.0915277,-0.6919335,-5.426301,-6.5422583
reggae,-104.97809,66.42009,-2.3114858,24.598465,8.404793,6.7628636,1.6792357,5.1807957,1.047926,2.1903608,2.9473705,4.5740833,4.200725
reggae,-154.95241,-1.4715778,22.345402,30.435307,2.1002307,28.60331,16.997475,13.430588,8.50513,6.496806,9.778132,10.906737,2.1772597
reggae,-85.34023,60.93964,34.79256,19.793852,16.717466,7.9690657,9.30231,11.351191,1.3844681,-0.083008476,6.4046226,3.6226323,5.658961
reggae,-251.33118,105.8357,2.162297,32.47585,16.535751,8.277351,10.350331,5.496451,0.86778456,8.342783,-0.6285378,9.887255,-1.847566
reggae,-182.2128,83.503174,4.883158,12.692699,30.064579,17.202955,6.1048517,7.6960196,7.1469874,8.881941,-2.1440816,5.7184424,1.4553062
reggae,-130.38496,84.30336,29.343412,23.83001,8.26928,13.85476,2.2300909,2.928923,2.5831263,0.097249985,2.3351214,2.7418041,3.7526884
reggae,-162.50012,98.50553,-1.6392875,20.811337,12.054913,11.739407,6.0876856,4.9532595,1.6935803,3.0457838,-0.85816646,4.114119,3.421534
reggae,-177.44118,98.32117,14.729943,21.141994,14.945246,10.197005,4.9809175,0.84407985,4.833774,6.8653493,3.542343,-0.35030082,0.57976705
reggae,-169.36551,83.94522,11.218591,12.120248,21.056637,9.510337,0.9373276,2.19974,0.8741441,1.6558639,-0.40982682,0.7329441,-4.780017
reggae,-93.51898,80.19957,-0.32109213,15.24674,4.335902,9.050054,1.6788752,2.5456696,-4.296264,0.9993399,-1.6968484,-2.9973218,2.2623456
reggae,-301.4973,77.235374,-13.607269,39.30776,1.6184664,16.896568,-7.250595,-3.6030777,1.1652855,-3.2659786,-8.429975,-3.6008189,-2.6064856
reggae,-74.10668,57.996204,9.13596,29.254284,12.531281,-0.18686539,0.15999462,1.3688493,-5.0895095,1.3554951,2.8467243,-1.5618768,0.8844494
reggae,-265.6985,80.639626,9.737633,36.647457,27.827784,12.086293,15.0113535,15.11303,6.5591526,6.282747,7.484471,5.643651,4.3488317
reggae,-168.5893,109.539154,-20.654816,38.94365,7.9577327,0.33693767,6.0480947,4.082806,-1.3642375,0.12043596,0.24269424,0.34731233,5.3022566
reggae,-70.077705,54.365875,15.58782,19.808748,27.015232,13.240907,0.6896495,10.069889,6.68256,-0.30866414,2.969903,6.0213785,1.0961133
reggae,-66.108925,97.88381,-18.831675,26.931944,14.003508,6.0077677,9.442091,10.566116,-0.1422595,8.125619,10.533844,8.000866,3.8141556
reggae,-147.10289,120.109085,-21.602928,39.639435,6.9424305,15.083756,-1.0146865,15.940521,2.5470617,4.496182,0.015698379,4.326937,4.6409745
reggae,-132.95634,117.10542,-2.7939985,22.53291,25.91547,0.2871751,13.512288,3.4034064,4.527343,0.54650503,-0.06926862,5.095456,-0.1543873
reggae,-194.7791,83.05221,-0.7635783,32.33564,2.8098266,23.164373,2.9725366,14.224822,8.545868,10.442085,7.072537,8.811519,1.4220294
reggae,-142.86499,83.64267,21.931343,33.85721,4.630733,4.171854,1.9529549,21.814587,-5.948423,0.4980754,17.418322,-11.428199,10.545863
reggae,-136.7909,75.6045,-5.326231,23.456251,0.7752964,12.287903,4.473609,5.164087,-0.06254428,9.0365505,4.8868027,2.332392,5.495946
reggae,-141.76859,44.183735,21.729689,43.29263,21.732172,11.185505,3.5456066,15.014226,-1.7388556,6.4309955,6.9139385,0.7089671,3.9630044
reggae,-94.26048,68.1341,4.029074,7.6326213,12.799715,-3.186749,-3.9116669,3.8171222,-6.116798,-0.3535829,0.3277284,-4.678538,-3.0110474
reggae,-105.91556,88.01672,19.373737,30.624731,10.023094,18.013233,3.6694536,8.916311,5.8173366,8.875631,5.66506,10.551832,5.903659
reggae,-105.89512,88.19101,19.303366,30.587206,10.000641,17.935595,3.6842968,8.918493,5.854395,8.842855,5.608968,10.507835,5.9251924
reggae,-63.820232,88.242676,-27.582493,18.598444,-3.5857682,5.2034063,0.9885983,8.044874,-4.4020996,2.272666,4.1477814,-2.203778,10.268399
reggae,-105.702126,76.071304,19.506235,36.742977,3.7592542,11.673694,0.074900664,7.1031666,7.6822886,10.456472,0.9806078,-2.1891124,-1.5151197
reggae,-151.81317,105.13033,-6.1609178,47.94136,11.341761,15.082948,11.639795,6.6186438,6.823285,2.3987532,-1.034365,-0.21745537,-0.63714784
reggae,-175.51059,78.04632,-2.5339332,52.855835,15.844185,24.744452,5.2989025,8.6599865,6.651282,9.800031,-3.3532834,4.116687,2.3600361
reggae,-155.62473,57.045925,-35.298454,33.2946,-14.18707,25.263502,2.5250757,4.2506313,8.485698,4.5721593,2.8271408,2.5807753,2.8258266
reggae,-103.16384,67.2257,2.226533,28.500446,4.1723447,11.872511,14.247098,14.287374,3.257277,15.844996,8.035183,4.460183,8.673221
reggae,-115.755066,67.079124,1.8834685,29.096535,4.006483,12.040892,14.014687,14.933621,2.3025777,17.06946,7.582193,4.990229,8.53706
reggae,-115.755066,67.079124,1.8834685,29.096535,4.006483,12.040892,14.014687,14.933621,2.3025777,17.06946,7.582193,4.990229,8.53706
reggae,-285.87192,138.68126,19.889305,35.233112,-8.018051,7.0739436,5.402232,-3.2044294,-1.1590014,3.1945817,1.4917812,-4.045572,-6.32349
reggae,-150.91212,111.7623,2.9338331,42.72235,-3.5816026,15.140651,3.4474077,0.19413993,-4.7153597,3.853786,-0.8861766,-5.347799,0.68960166
reggae,-175.1141,116.63851,-55.121067,59.89546,1.9730682,1.0933509,14.589569,-3.2228153,2.7886481,5.7000294,-1.8436576,7.875682,0.40088835
reggae,42.09145,37.40042,-7.90959,4.485742,8.942607,3.5316234,3.0874798,1.6347407,6.270095,1.8271873,-0.55574524,-0.39817968,1.627477
reggae,-110.21196,48.556263,29.646896,18.435993,-0.46312666,4.653466,-2.266834,-6.5920463,-2.146058,-0.14949837,-0.6792547,0.5426739,1.9057003
reggae,-75.25609,44.865067,10.096427,1.1540515,1.1483595,-3.1336844,0.1322477,0.056791916,-3.4559073,0.10516608,-1.929706,-2.3094442,-0.06527592
reggae,-194.36122,157.1069,-14.131716,44.067635,3.490081,17.45554,2.9821823,5.8288302,3.0098605,1.0710149,2.5813632,0.79855055,0.6509365
reggae,-127.3255,65.99195,4.441192,30.03376,16.642286,16.512138,-6.404064,15.292219,4.611589,5.086445,5.585365,-0.78358966,6.055245
reggae,-159.94904,92.831566,-28.738466,31.430214,-6.613219,12.648388,0.858119,10.94528,-2.085535,3.6626527,3.568859,0.3236955,8.55835
